"Region Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
US48,"7/14/2023 7 a.m. EDT",476901.17,468641.5,472814.17,-416
US48,"7/14/2023 8 a.m. EDT",489072.34,486181.27,484092.34,-1787
US48,"7/14/2023 9 a.m. EDT",508032.08,508642.24,502909.08,-2365
US48,"7/14/2023 10 a.m. EDT",533606.73,535262.22,528833.73,-3045
US48,"7/14/2023 11 a.m. EDT",563500.14,566967.86,560443.14,-2610
US48,"7/14/2023 12 p.m. EDT",592734.65,598288.52,589069.65,-2657
US48,"7/14/2023 1 p.m. EDT",620052.63,625447.29,615794.63,-2618
US48,"7/14/2023 2 p.m. EDT",645565.09,650415.45,641664.09,-2647
US48,"7/14/2023 3 p.m. EDT",665703.11,669119.11,661633.11,-2996
US48,"7/14/2023 4 p.m. EDT",680758.04,683727.2,676933.04,-2945
US48,"7/14/2023 5 p.m. EDT",690832.68,692903.54,688307.68,-2421
US48,"7/14/2023 6 p.m. EDT",694900.38,694188.13,691227.38,-3592
US48,"7/14/2023 7 p.m. EDT",688736.37,686579.62,685579.37,-3817
US48,"7/14/2023 8 p.m. EDT",676027.16,671714.9,672454.16,-3713
US48,"7/14/2023 9 p.m. EDT",658401.27,652813.14,654084.27,-3733
US48,"7/14/2023 10 p.m. EDT",637966.58,629261.1,632274.58,-4081
US48,"7/14/2023 11 p.m. EDT",610063.26,599938.89,601985.26,-4311
US48,"7/15/2023 12 a.m. EDT",576205.68,564429.68,568605.68,-3084
US48,"7/15/2023 1 a.m. EDT",542522.73,534543.31,536088.73,-1481
US48,"7/15/2023 2 a.m. EDT",513137.58,504603.22,507868.58,202
US48,"7/15/2023 3 a.m. EDT",488798.98,478173.89,483860.98,590
US48,"7/15/2023 4 a.m. EDT",469040.79,458938.04,464567.79,532
US48,"7/15/2023 5 a.m. EDT",454639.62,446472.4,450482.62,438
US48,"7/15/2023 6 a.m. EDT",446927.8,439852.51,442014.8,-15
US48,"7/15/2023 7 a.m. EDT",444526.4,439708.19,440251.39,-353
US48,"7/15/2023 8 a.m. EDT",449792.85,449869.55,445423.85,-875
