"Region Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
US48,"1/11/2023 3 a.m. EST",416398.3701,410108.29,410355.3701,-2577
US48,"1/11/2023 4 a.m. EST",413718.87,408401.19,407939.87,-2182
US48,"1/11/2023 5 a.m. EST",415776.0801,415172.99,409689.0801,-2630
US48,"1/11/2023 6 a.m. EST",427591.24,432593.92,422156.23,-2716
US48,"1/11/2023 7 a.m. EST",452454.3,454683.87,447892.29,-2349
US48,"1/11/2023 8 a.m. EST",477959.7901,476496.79,473267.7901,-3225
US48,"1/11/2023 9 a.m. EST",486328.96,483907.34,482801.95,-3051
US48,"1/11/2023 10 a.m. EST",482486.0934,480905.57,479796.0934,-3126
US48,"1/11/2023 11 a.m. EST",477432.29,475303.5,473104.28,-3784
US48,"1/11/2023 12 p.m. EST",470571.14,467668.29,465318.13,-3627
US48,"1/11/2023 1 p.m. EST",465110.1601,462423.83,459560.1501,-3745
US48,"1/11/2023 2 p.m. EST",464115.98,458862.75,456860.97,-3905
US48,"1/11/2023 3 p.m. EST",462205.53,457649.88,455268.52,-3690
US48,"1/11/2023 4 p.m. EST",460844.8401,461080.52,455063.8301,-3201
US48,"1/11/2023 5 p.m. EST",464964.25,469609.54,460605.24,-2185
US48,"1/11/2023 6 p.m. EST",475825.37,478989.8,473298.37,-1122
US48,"1/11/2023 7 p.m. EST",484866.3701,487399.03,482216.3601,-1346
US48,"1/11/2023 8 p.m. EST",487402.74,490348.82,484272.73,-2376
US48,"1/11/2023 9 p.m. EST",483179.44,485160.86,480060.44,-2437
US48,"1/11/2023 10 p.m. EST",472975.7201,471001.36,469061.7201,-1676
US48,"1/11/2023 11 p.m. EST",454759.76,451849.97,451125.75,-963
US48,"1/12/2023 12 a.m. EST",434485.34,430950.73,430130.34,-1602
US48,"1/12/2023 1 a.m. EST",417612.5001,412229.98,413006.4901,-1474
US48,"1/12/2023 2 a.m. EST",405928.79,398278.82,400712.78,-1152
US48,"1/12/2023 3 a.m. EST",397146.85,390593.75,391866.84,-1575
US48,"1/12/2023 4 a.m. EST",392800.1401,388426.12,390037.1301,228
US48,"1/12/2023 5 a.m. EST",395891.32,393914.94,393244.31,275
US48,"1/12/2023 6 a.m. EST",405284.17,406103.98,402289.16,-357
US48,"1/12/2023 7 a.m. EST",427989.8101,427661.52,424500.8001,-1371
US48,"1/12/2023 8 a.m. EST",453448.22,450063.51,450268.22,-1907
US48,"1/12/2023 9 a.m. EST",465702.08,462869.76,463258.07,-2156
US48,"1/12/2023 10 a.m. EST",471150.4501,468248.83,470437.4401,-1411
US48,"1/12/2023 11 a.m. EST",473444.12,468613.09,471758.11,-1545
US48,"1/12/2023 12 p.m. EST",471946.55,465743.77,469006.54,-1745
US48,"1/12/2023 1 p.m. EST",468956.8801,462155.38,465584.8701,-2096
US48,"1/12/2023 2 p.m. EST",465701.07,458457.57,460662.07,-3225
US48,"1/12/2023 3 p.m. EST",462908.72,455624.38,457832.72,-3530
US48,"1/12/2023 4 p.m. EST",460669.6401,455592.95,456392.6301,-3088
US48,"1/12/2023 5 p.m. EST",463082.19,459863.97,458889.19,-3180
US48,"1/12/2023 6 p.m. EST",470754.82,466808.78,465548.81,-3832
US48,"1/12/2023 7 p.m. EST",478247.4301,475178.97,474450.4201,-3250
US48,"1/12/2023 8 p.m. EST",481668.18,478001.03,478166.18,-2945
US48,"1/12/2023 9 p.m. EST",478412.39,474713.41,473974.39,-3936
US48,"1/12/2023 10 p.m. EST",470400.3301,462411.27,464166.3301,-3676
US48,"1/12/2023 11 p.m. EST",456185.18,444636.26,449155.17,-3710
US48,"1/13/2023 12 a.m. EST",438601.1601,426917.83,431493.1601,-3686
US48,"1/13/2023 1 a.m. EST",423933.98,410944.14,416402.98,-4444
US48,"1/13/2023 2 a.m. EST",412976.64,399994.83,404943.64,-4044
US48,"1/13/2023 3 a.m. EST",405960.2601,398336.89,398246.2601,-4008
US48,"1/13/2023 4 a.m. EST",403018.4,397964.26,395251.4,-4361
US48,"1/13/2023 5 a.m. EST",406104.3301,404714.26,398417.3301,-4432
US48,"1/13/2023 6 a.m. EST",417717.98,418079.81,409674.98,-5163
US48,"1/13/2023 7 a.m. EST",441628.19,442208.22,432996.19,-5773
US48,"1/13/2023 8 a.m. EST",469298.3501,467243.49,461820.3501,-5935
US48,"1/13/2023 9 a.m. EST",487040.38,482714.82,480144.38,-6105
US48,"1/13/2023 10 a.m. EST",494383.3801,489880.66,488729.3801,-5985
US48,"1/13/2023 11 a.m. EST",495532.14,489549.71,489486.14,-5547
US48,"1/13/2023 12 p.m. EST",493000.69,483678.25,486206.69,-4956
US48,"1/13/2023 1 p.m. EST",487316.0101,476229.03,480387.0001,-5140
US48,"1/13/2023 2 p.m. EST",482469.66,470275.46,475297.66,-5735
US48,"1/13/2023 3 p.m. EST",478083.8401,465852.19,470721.8401,-5750
US48,"1/13/2023 4 p.m. EST",475120.39,464520.71,467865.39,-5567
US48,"1/13/2023 5 p.m. EST",477947.44,468950.88,469967.44,-5620
US48,"1/13/2023 6 p.m. EST",487383.8501,476429.96,480637.8401,-5358
US48,"1/13/2023 7 p.m. EST",496387.12,484814.38,490026.12,-5157
US48,"1/13/2023 8 p.m. EST",499234.33,489893.03,492952.33,-5472
US48,"1/13/2023 9 p.m. EST",498061.12,488518.63,493180.12,-4782
US48,"1/13/2023 10 p.m. EST",492886.55,480747.17,486282.55,-4269
US48,"1/13/2023 11 p.m. EST",481816.77,467905.83,475064.77,-4404
US48,"1/14/2023 12 a.m. EST",469054.97,454758.76,461306.97,-4980
US48,"1/14/2023 1 a.m. EST",457602.43,444128.89,449382.43,-5435
US48,"1/14/2023 2 a.m. EST",449045.22,436114.96,441040.22,-4690
US48,"1/14/2023 3 a.m. EST",442736.02,434006.43,435259.01,-4061
US48,"1/14/2023 4 a.m. EST",439435.72,432687.75,432871.72,-3918
US48,"1/14/2023 5 a.m. EST",440845.69,436253.01,433816.69,-4163
US48,"1/14/2023 6 a.m. EST",446352.02,442398.96,439591.02,-4078
US48,"1/14/2023 7 a.m. EST",457519.7,456366.15,450419.7,-5015
US48,"1/14/2023 8 a.m. EST",474362.93,472448.57,467426.93,-5097
US48,"1/14/2023 9 a.m. EST",490909.58,484810.68,484988.58,-4684
US48,"1/14/2023 10 a.m. EST",500240.25,488469.45,494579.25,-5331
US48,"1/14/2023 11 a.m. EST",499775.33,483573.53,494157.33,-4665
US48,"1/14/2023 12 p.m. EST",492555.71,474386.33,487214.71,-4721
US48,"1/14/2023 1 p.m. EST",483261.29,463315.91,477930.29,-4570
US48,"1/14/2023 2 p.m. EST",473698.57,453098.63,467655.57,-4833
US48,"1/14/2023 3 p.m. EST",466758.36,445755.23,460065.36,-4866
US48,"1/14/2023 4 p.m. EST",461700.76,443766.45,455344.76,-4276
US48,"1/14/2023 5 p.m. EST",464356.44,451107.72,458946.44,-3864
US48,"1/14/2023 6 p.m. EST",477358.98,461620.25,471380.98,-4301
US48,"1/14/2023 7 p.m. EST",492887.11,475412.89,487485.11,-4344
US48,"1/14/2023 8 p.m. EST",500336.58,483916.1,494850.58,-4478
US48,"1/14/2023 9 p.m. EST",501356.99,485284.8,496805.99,-4339
US48,"1/14/2023 10 p.m. EST",497252.62,479294.32,490709.62,-4468
US48,"1/14/2023 11 p.m. EST",487413.37,468384.86,481416.36,-4310
US48,"1/15/2023 12 a.m. EST",476327.23,457057.19,470703.23,-3589
US48,"1/15/2023 1 a.m. EST",466282.49,448713.61,461118.49,-2952
US48,"1/15/2023 2 a.m. EST",458018.4,441496.36,453523.4,-2188
US48,"1/15/2023 3 a.m. EST",453209.04,441377.14,448123.04,-2142
US48,"1/15/2023 4 a.m. EST",451076.4,439717.62,446558.4,-2114
US48,"1/15/2023 5 a.m. EST",452067.15,442441.7,448145.15,-2193
US48,"1/15/2023 6 a.m. EST",457117.48,446690.36,452561.48,-2914
